<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.09.01	15:31:00	26013	26019	26013	26017	19	0	14
2021.09.01	15:32:00	26017	26023	26015	26022	28	0	14
2021.09.01	15:33:00	26020	26022	26016	26018	27	0	14
2021.09.01	15:34:00	26018	26019	26015	26015	14	0	14
2021.09.01	15:35:00	26015	26019	26014	26015	21	0	14
2021.09.01	15:36:00	26016	26019	26012	26012	18	0	14
2021.09.01	15:37:00	26012	26022	26008	26020	28	0	14
2021.09.01	15:38:00	26020	26021	26013	26015	20	0	14
2021.09.01	15:39:00	26016	26020	26007	26020	26	0	14
2021.09.01	15:40:00	26020	26023	26016	26022	32	0	14
2021.09.01	15:41:00	26021	26027	26021	26024	25	0	14
2021.09.01	15:42:00	26024	26025	26013	26013	26	0	14
2021.09.01	15:43:00	26013	26022	26013	26022	25	0	14
2021.09.01	15:44:00	26021	26028	26021	26028	29	0	14
2021.09.01	15:45:00	26028	26028	26018	26023	31	0	14
2021.09.01	15:46:00	26023	26027	26021	26023	25	0	14
2021.09.01	15:47:00	26023	26030	26021	26029	21	0	14
2021.09.01	15:48:00	26028	26032	26025	26028	24	0	14
2021.09.01	15:49:00	26028	26029	26023	26024	18	0	14
2021.09.01	15:50:00	26024	26031	26023	26031	18	0	14
2021.09.01	15:51:00	26031	26031	26024	26027	23	0	14
2021.09.01	15:52:00	26027	26027	26019	26021	22	0	14
2021.09.01	15:53:00	26022	26023	26018	26018	21	0	14
2021.09.01	15:54:00	26018	26020	26015	26015	34	0	14
2021.09.01	15:55:00	26015	26016	26013	26013	10	0	14
2021.09.01	15:56:00	26013	26013	26007	26009	20	0	14
2021.09.01	15:57:00	26009	26011	26008	26009	16	0	14
2021.09.01	15:58:00	26008	26009	26005	26006	19	0	14
2021.09.01	15:59:00	26006	26008	26001	26001	25	0	14
2021.09.01	16:00:00	26001	26002	25996	25998	22	0	14
2021.09.01	16:01:00	25998	26001	25996	26000	16	0	14
2021.09.01	16:02:00	25999	26026	25999	26023	34	0	14
2021.09.01	16:03:00	26023	26023	26004	26008	33	0	14
2021.09.01	16:04:00	26009	26010	26004	26008	27	0	14
2021.09.01	16:05:00	26008	26011	25994	25998	32	0	14
2021.09.01	16:06:00	25998	25999	25992	25996	27	0	14
2021.09.01	16:07:00	25997	26000	25993	25994	22	0	14
2021.09.01	16:08:00	25994	25999	25992	25997	24	0	14
2021.09.01	16:09:00	25997	25997	25990	25991	22	0	14
2021.09.01	16:10:00	25992	25992	25986	25990	19	0	14
2021.09.01	16:11:00	25990	25990	25985	25990	33	0	14
2021.09.01	16:12:00	25990	25997	25990	25997	13	0	14
2021.09.01	16:13:00	25997	25997	25993	25995	6	0	14
2021.09.01	16:14:00	25995	25998	25995	25997	12	0	14
2021.09.01	16:15:00	25996	25996	25990	25992	17	0	14
2021.09.01	16:16:00	25991	25993	25985	25991	22	0	14
2021.09.01	16:17:00	25991	25998	25991	25997	20	0	14
2021.09.01	16:18:00	25997	25999	25997	25998	12	0	14
2021.09.01	16:19:00	25998	26007	25995	25996	29	0	14
2021.09.01	16:20:00	25996	26004	25981	25995	26	0	14
2021.09.01	16:21:00	25995	25995	25985	25986	23	0	14
2021.09.01	16:22:00	25986	25987	25978	25981	29	0	14
2021.09.01	16:23:00	25981	25997	25981	25997	25	0	14
2021.09.01	16:24:00	25997	26009	25995	25997	28	0	14
2021.09.01	16:25:00	25997	26000	25993	25996	20	0	14
2021.09.01	16:26:00	25996	26001	25993	25998	16	0	14
2021.09.01	16:27:00	25998	25998	25991	25991	20	0	14
2021.09.01	16:28:00	25991	25994	25987	25993	18	0	14
2021.09.01	16:29:00	25993	25999	25992	25995	19	0	14
2021.09.01	16:30:00	25995	26012	25994	26009	62	0	14
2021.09.01	16:31:00	26009	26028	26006	26024	65	0	14
2021.09.01	16:32:00	26024	26029	26000	26000	72	0	14
2021.09.01	16:33:00	26000	26021	26000	26015	74	0	14
2021.09.01	16:34:00	26015	26022	26005	26022	57	0	14
2021.09.01	16:35:00	26022	26027	26013	26016	48	0	14
2021.09.01	16:36:00	26016	26019	26006	26018	45	0	14
2021.09.01	16:37:00	26018	26034	26018	26031	49	0	14
2021.09.01	16:38:00	26031	26037	26030	26035	35	0	14
2021.09.01	16:39:00	26034	26044	26032	26044	38	0	14
2021.09.01	16:40:00	26044	26052	26038	26042	47	0	14
2021.09.01	16:41:00	26042	26047	26038	26043	43	0	14
2021.09.01	16:42:00	26042	26045	26036	26038	35	0	14
2021.09.01	16:43:00	26038	26038	26030	26036	41	0	14
2021.09.01	16:44:00	26036	26040	26035	26037	23	0	14
2021.09.01	16:45:00	26037	26040	26033	26040	32	0	14
2021.09.01	16:46:00	26040	26052	26035	26052	49	0	14
2021.09.01	16:47:00	26052	26056	26038	26044	49	0	14
2021.09.01	16:48:00	26044	26051	26044	26045	44	0	14
2021.09.01	16:49:00	26046	26062	26045	26056	47	0	14
2021.09.01	16:50:00	26056	26064	26055	26062	41	0	14
2021.09.01	16:51:00	26062	26063	26052	26055	41	0	14
2021.09.01	16:52:00	26055	26066	26051	26066	41	0	14
2021.09.01	16:53:00	26066	26080	26065	26080	49	0	14
2021.09.01	16:54:00	26080	26080	26065	26071	47	0	14
2021.09.01	16:55:00	26071	26073	26061	26073	45	0	14
2021.09.01	16:56:00	26073	26078	26073	26076	31	0	14
2021.09.01	16:57:00	26075	26076	26057	26061	51	0	14
2021.09.01	16:58:00	26061	26063	26053	26059	46	0	14
2021.09.01	16:59:00	26059	26069	26059	26067	28	0	14
2021.09.01	17:00:00	26067	26086	26067	26083	53	0	14
2021.09.01	17:01:00	26083	26089	26075	26081	48	0	14
2021.09.01	17:02:00	26081	26100	26080	26099	53	0	14
2021.09.01	17:03:00	26098	26100	26089	26094	47	0	14
2021.09.01	17:04:00	26094	26096	26087	26095	41	0	14
2021.09.01	17:05:00	26094	26107	26089	26106	51	0	14
2021.09.01	17:06:00	26106	26114	26103	26111	47	0	14
2021.09.01	17:07:00	26111	26114	26105	26111	43	0	14
2021.09.01	17:08:00	26111	26115	26104	26109	37	0	14
2021.09.01	17:09:00	26109	26112	26106	26109	31	0	14
2021.09.01	17:10:00	26109	26115	26109	26110	33	0	14
2021.09.01	17:11:00	26111	26111	26075	26101	47	0	14
2021.09.01	17:12:00	26101	26101	26089	26098	47	0	14
2021.09.01	17:13:00	26098	26105	26097	26105	29	0	14
2021.09.01	17:14:00	26105	26113	26104	26113	30	0	14
2021.09.01	17:15:00	26112	26118	26106	26114	38	0	14
2021.09.01	17:16:00	26114	26121	26110	26121	34	0	14
2021.09.01	17:17:00	26121	26126	26116	26116	39	0	14
2021.09.01	17:18:00	26116	26118	26108	26117	34	0	14
2021.09.01	17:19:00	26117	26145	26104	26134	47	0	14
2021.09.01	17:20:00	26134	26151	26125	26148	64	0	14
2021.09.01	17:21:00	26148	26160	26146	26158	46	0	14
2021.09.01	17:22:00	26158	26164	26153	26155	44	0	14
2021.09.01	17:23:00	26155	26156	26148	26149	36	0	14
2021.09.01	17:24:00	26149	26149	26135	26137	34	0	14
2021.09.01	17:25:00	26137	26137	26127	26134	49	0	14
2021.09.01	17:26:00	26134	26135	26118	26122	37	0	14
2021.09.01	17:27:00	26122	26133	26121	26127	54	0	14
2021.09.01	17:28:00	26127	26128	26115	26118	29	0	14
2021.09.01	17:29:00	26118	26122	26117	26122	24	0	14
2021.09.01	17:30:00	26126	26139	26126	26139	44	0	14
2021.09.01	17:31:00	26139	26152	26139	26148	39	0	14
2021.09.01	17:32:00	26148	26152	26143	26145	41	0	14
2021.09.01	17:33:00	26145	26145	26142	26144	26	0	14
2021.09.01	17:34:00	26144	26148	26141	26144	39	0	14
2021.09.01	17:35:00	26144	26145	26136	26143	36	0	14
2021.09.01	17:36:00	26142	26156	26141	26156	44	0	14
2021.09.01	17:37:00	26156	26157	26147	26147	40	0	14
2021.09.01	17:38:00	26147	26147	26134	26136	40	0	14
2021.09.01	17:39:00	26136	26136	26125	26134	32	0	14
2021.09.01	17:40:00	26134	26142	26133	26139	42	0	14
2021.09.01	17:41:00	26140	26146	26138	26141	32	0	14
2021.09.01	17:42:00	26142	26148	26139	26146	32	0	14
2021.09.01	17:43:00	26146	26146	26132	26132	21	0	14
2021.09.01	17:44:00	26132	26132	26126	26131	37	0	14
2021.09.01	17:45:00	26131	26138	26130	26135	25	0	14
2021.09.01	17:46:00	26135	26138	26132	26134	32	0	14
2021.09.01	17:47:00	26133	26134	26124	26124	28	0	14
2021.09.01	17:48:00	26124	26129	26121	26121	33	0	14
2021.09.01	17:49:00	26121	26130	26120	26128	35	0	14
2021.09.01	17:50:00	26128	26135	26128	26134	32	0	14
2021.09.01	17:51:00	26134	26141	26134	26141	29	0	14
2021.09.01	17:52:00	26141	26144	26139	26139	23	0	14
2021.09.01	17:53:00	26139	26139	26135	26138	14	0	14
2021.09.01	17:54:00	26138	26138	26132	26138	25	0	14
2021.09.01	17:55:00	26139	26148	26135	26148	28	0	14
2021.09.01	17:56:00	26148	26148	26142	26142	22	0	14
2021.09.01	17:57:00	26142	26148	26142	26147	26	0	14
2021.09.01	17:58:00	26147	26149	26145	26146	21	0	14
2021.09.01	17:59:00	26146	26148	26136	26137	27	0	14
2021.09.01	18:00:00	26137	26137	26132	26134	25	0	14
2021.09.01	18:01:00	26134	26134	26124	26126	20	0	14
2021.09.01	18:02:00	26126	26126	26121	26122	15	0	14
2021.09.01	18:03:00	26122	26126	26118	26120	24	0	14
2021.09.01	18:04:00	26120	26122	26117	26118	30	0	14
2021.09.01	18:05:00	26118	26120	26117	26118	27	0	14
2021.09.01	18:06:00	26118	26130	26117	26130	22	0	14
2021.09.01	18:07:00	26130	26136	26127	26136	19	0	14
2021.09.01	18:08:00	26136	26139	26132	26132	29	0	14
2021.09.01	18:09:00	26131	26131	26126	26129	18	0	14
2021.09.01	18:10:00	26129	26133	26126	26133	25	0	14
2021.09.01	18:11:00	26133	26135	26127	26128	20	0	14
2021.09.01	18:12:00	26128	26130	26126	26128	20	0	14
2021.09.01	18:13:00	26129	26129	26125	26128	30	0	14
2021.09.01	18:14:00	26128	26136	26128	26136	26	0	14
2021.09.01	18:15:00	26136	26143	26135	26140	34	0	14
2021.09.01	18:16:00	26140	26142	26134	26139	41	0	14
2021.09.01	18:17:00	26139	26139	26125	26128	52	0	14
2021.09.01	18:18:00	26128	26136	26128	26131	34	0	14
2021.09.01	18:19:00	26130	26132	26125	26126	30	0	14
2021.09.01	18:20:00	26126	26126	26117	26120	25	0	14
2021.09.01	18:21:00	26119	26124	26115	26121	37	0	14
2021.09.01	18:22:00	26121	26127	26121	26125	25	0	14
2021.09.01	18:23:00	26125	26126	26117	26118	19	0	14
2021.09.01	18:24:00	26119	26120	26114	26119	26	0	14
2021.09.01	18:25:00	26118	26118	26111	26112	26	0	14
2021.09.01	18:26:00	26112	26119	26112	26119	19	0	14
2021.09.01	18:27:00	26118	26122	26118	26120	21	0	14
2021.09.01	18:28:00	26121	26127	26119	26127	21	0	14
2021.09.01	18:29:00	26127	26132	26125	26125	23	0	14
2021.09.01	18:30:00	26125	26137	26125	26137	29	0	14
2021.09.01	18:31:00	26136	26139	26132	26138	31	0	14
2021.09.01	18:32:00	26138	26148	26138	26145	30	0	14
2021.09.01	18:33:00	26145	26154	26142	26151	24	0	14
2021.09.01	18:34:00	26153	26158	26151	26157	24	0	14
2021.09.01	18:35:00	26157	26157	26143	26144	37	0	14
2021.09.01	18:36:00	26144	26154	26143	26148	23	0	14
2021.09.01	18:37:00	26148	26151	26143	26147	30	0	14
2021.09.01	18:38:00	26146	26149	26142	26147	30	0	14
2021.09.01	18:39:00	26147	26149	26142	26149	22	0	14
2021.09.01	18:40:00	26149	26153	26147	26150	15	0	14
2021.09.01	18:41:00	26150	26156	26150	26154	16	0	14
2021.09.01	18:42:00	26154	26156	26152	26156	19	0	14
2021.09.01	18:43:00	26156	26156	26153	26153	18	0	14
2021.09.01	18:44:00	26153	26160	26153	26160	8	0	14
2021.09.01	18:45:00	26160	26162	26160	26161	12	0	14
2021.09.01	18:46:00	26161	26161	26150	26156	20	0	14
2021.09.01	18:47:00	26156	26156	26147	26150	18	0	14
2021.09.01	18:48:00	26149	26153	26147	26153	19	0	14
2021.09.01	18:49:00	26152	26153	26149	26153	21	0	14
2021.09.01	18:50:00	26153	26155	26152	26154	13	0	14
2021.09.01	18:51:00	26154	26158	26154	26158	21	0	14
2021.09.01	18:52:00	26157	26157	26153	26154	21	0	14
2021.09.01	18:53:00	26154	26157	26153	26157	21	0	14
2021.09.01	18:54:00	26157	26162	26156	26162	14	0	14
2021.09.01	18:55:00	26162	26162	26158	26160	20	0	14
2021.09.01	18:56:00	26161	26164	26160	26164	15	0	14
2021.09.01	18:57:00	26164	26172	26164	26172	27	0	14
2021.09.01	18:58:00	26172	26173	26165	26167	26	0	14
2021.09.01	18:59:00	26168	26170	26162	26162	15	0	14
2021.09.01	19:00:00	26162	26168	26160	26165	34	0	14
2021.09.01	19:01:00	26165	26166	26160	26161	35	0	14
2021.09.01	19:02:00	26161	26167	26160	26165	18	0	14
2021.09.01	19:03:00	26166	26172	26166	26171	24	0	14
2021.09.01	19:04:00	26171	26174	26170	26173	26	0	14
2021.09.01	19:05:00	26174	26175	26172	26173	16	0	14
2021.09.01	19:06:00	26173	26180	26172	26180	23	0	14
2021.09.01	19:07:00	26180	26182	26178	26182	24	0	14
2021.09.01	19:08:00	26182	26185	26182	26184	17	0	14
2021.09.01	19:09:00	26183	26185	26183	26185	9	0	14
2021.09.01	19:10:00	26185	26185	26184	26185	7	0	14
2021.09.01	19:11:00	26185	26185	26183	26184	6	0	14
2021.09.01	19:12:00	26184	26185	26181	26182	26	0	14
2021.09.01	19:13:00	26182	26183	26179	26179	16	0	14
2021.09.01	19:14:00	26179	26179	26174	26178	19	0	14
2021.09.01	19:15:00	26177	26180	26177	26180	10	0	14
2021.09.01	19:16:00	26180	26180	26173	26173	15	0	14
2021.09.01	19:17:00	26173	26181	26173	26181	14	0	14
2021.09.01	19:18:00	26181	26183	26180	26183	16	0	14
2021.09.01	19:19:00	26183	26184	26182	26184	14	0	14
2021.09.01	19:20:00	26184	26185	26182	26184	17	0	14
2021.09.01	19:21:00	26183	26185	26182	26185	21	0	14
2021.09.01	19:22:00	26183	26183	26180	26183	12	0	14
2021.09.01	19:23:00	26184	26185	26182	26182	11	0	14
2021.09.01	19:24:00	26182	26183	26180	26183	5	0	14
2021.09.01	19:25:00	26183	26191	26182	26191	23	0	14
2021.09.01	19:26:00	26191	26192	26189	26192	20	0	14
2021.09.01	19:27:00	26193	26206	26192	26201	30	0	14
2021.09.01	19:28:00	26201	26201	26195	26196	15	0	14
2021.09.01	19:29:00	26196	26201	26196	26201	16	0	14
2021.09.01	19:30:00	26201	26204	26195	26195	28	0	14
2021.09.01	19:31:00	26195	26196	26192	26194	18	0	14
2021.09.01	19:32:00	26194	26195	26192	26195	10	0	14
2021.09.01	19:33:00	26195	26196	26194	26194	6	0	14
2021.09.01	19:34:00	26194	26195	26189	26192	10	0	14
2021.09.01	19:35:00	26192	26196	26192	26196	23	0	14
2021.09.01	19:36:00	26196	26197	26191	26191	14	0	14
2021.09.01	19:37:00	26190	26191	26187	26190	25	0	14
2021.09.01	19:38:00	26190	26192	26188	26188	19	0	14
2021.09.01	19:39:00	26188	26190	26183	26184	19	0	14
2021.09.01	19:40:00	26184	26188	26182	26182	15	0	14
2021.09.01	19:41:00	26182	26183	26180	26182	7	0	14
2021.09.01	19:42:00	26182	26182	26176	26178	15	0	14
2021.09.01	19:43:00	26181	26181	26178	26179	16	0	14
2021.09.01	19:44:00	26179	26182	26178	26178	13	0	14
2021.09.01	19:45:00	26178	26179	26175	26179	11	0	14
2021.09.01	19:46:00	26179	26182	26179	26181	11	0	14
2021.09.01	19:47:00	26181	26184	26180	26183	15	0	14
2021.09.01	19:48:00	26183	26184	26183	26183	9	0	14
2021.09.01	19:49:00	26183	26184	26182	26182	10	0	14
2021.09.01	19:50:00	26182	26184	26182	26182	19	0	14
2021.09.01	19:51:00	26182	26185	26181	26185	12	0	14
2021.09.01	19:52:00	26186	26192	26185	26188	20	0	14
2021.09.01	19:53:00	26188	26190	26181	26181	14	0	14
2021.09.01	19:54:00	26181	26182	26179	26179	21	0	14
2021.09.01	19:55:00	26179	26183	26179	26183	19	0	14
2021.09.01	19:56:00	26183	26189	26181	26189	18	0	14
2021.09.01	19:57:00	26189	26192	26187	26189	16	0	14
2021.09.01	19:58:00	26189	26189	26186	26188	18	0	14
2021.09.01	19:59:00	26187	26189	26187	26187	16	0	14
2021.09.02	04:15:00	26096	26140	26060	26122	106	0	14
2021.09.02	04:16:00	26118	26122	26102	26107	73	0	14
2021.09.02	04:17:00	26108	26129	26104	26127	58	0	14
2021.09.02	04:18:00	26127	26149	26126	26149	44	0	14
2021.09.02	04:19:00	26149	26149	26118	26125	64	0	14
2021.09.02	04:20:00	26126	26133	26116	26125	60	0	14
2021.09.02	04:21:00	26125	26143	26117	26136	63	0	14
2021.09.02	04:22:00	26136	26166	26128	26166	65	0	14
2021.09.02	04:23:00	26166	26176	26154	26167	81	0	14
2021.09.02	04:24:00	26167	26167	26145	26149	59	0	14
2021.09.02	04:25:00	26149	26150	26127	26130	76	0	14
2021.09.02	04:26:00	26129	26140	26129	26133	60	0	14
2021.09.02	04:27:00	26134	26136	26121	26125	61	0	14
2021.09.02	04:28:00	26125	26140	26123	26136	72	0	14
2021.09.02	04:29:00	26135	26146	26131	26139	58	0	14
2021.09.02	04:30:00	26139	26161	26089	26148	135	0	14
2021.09.02	04:31:00	26148	26159	26118	26129	121	0	14
2021.09.02	04:32:00	26129	26214	26127	26191	113	0	14
2021.09.02	04:33:00	26191	26202	26173	26188	110	0	14
2021.09.02	04:34:00	26188	26199	26164	26186	97	0	14
2021.09.02	04:35:00	26186	26209	26181	26204	103	0	14
2021.09.02	04:36:00	26204	26253	26198	26241	109	0	14
2021.09.02	04:37:00	26241	26245	26197	26206	99	0	14
2021.09.02	04:38:00	26206	26225	26190	26197	106	0	14
2021.09.02	04:39:00	26197	26214	26181	26213	105	0	14
2021.09.02	04:40:00	26211	26232	26207	26218	97	0	14
2021.09.02	04:41:00	26218	26246	26212	26246	91	0	14
2021.09.02	04:42:00	26246	26272	26244	26257	97	0	14
2021.09.02	04:43:00	26257	26266	26233	26251	95	0	14
2021.09.02	04:44:00	26251	26255	26225	26242	98	0	14
2021.09.02	04:45:00	26242	26263	26231	26263	90	0	14
2021.09.02	04:46:00	26263	26263	26213	26229	88	0	14
2021.09.02	04:47:00	26230	26257	26223	26255	84	0	14
2021.09.02	04:48:00	26255	26259	26204	26208	96	0	14
2021.09.02	04:49:00	26208	26222	26192	26193	87	0	14
2021.09.02	04:50:00	26193	26208	26180	26194	88	0	14
2021.09.02	04:51:00	26194	26210	26189	26194	86	0	14
2021.09.02	04:52:00	26194	26211	26188	26193	90	0	14
2021.09.02	04:53:00	26193	26199	26150	26172	90	0	14
2021.09.02	04:54:00	26172	26180	26126	26144	110	0	14
2021.09.02	04:55:00	26144	26184	26132	26184	89	0	14
2021.09.02	04:56:00	26184	26210	26184	26196	96	0	14
2021.09.02	04:57:00	26196	26218	26193	26214	87	0	14
2021.09.02	04:58:00	26214	26228	26209	26228	82	0	14
2021.09.02	04:59:00	26228	26241	26226	26226	92	0	14
2021.09.02	05:00:00	26226	26230	26208	26228	89	0	14
2021.09.02	05:01:00	26228	26240	26222	26231	79	0	14
2021.09.02	05:02:00	26231	26238	26219	26233	80	0	14
2021.09.02	05:03:00	26232	26252	26216	26232	83	0	14
2021.09.02	05:04:00	26232	26232	26197	26216	82	0	14
2021.09.02	05:05:00	26216	26223	26207	26212	73	0	14
2021.09.02	05:06:00	26212	26263	26207	26261	91	0	14
2021.09.02	05:07:00	26261	26313	26255	26285	144	0	14
2021.09.02	05:08:00	26285	26301	26257	26272	92	0	14
2021.09.02	05:09:00	26272	26287	26253	26271	85	0	14
2021.09.02	05:10:00	26271	26287	26253	26286	85	0	14
2021.09.02	05:11:00	26286	26291	26264	26290	73	0	14
2021.09.02	05:12:00	26290	26304	26288	26294	72	0	14
2021.09.02	05:13:00	26294	26303	26274	26280	82	0	14
2021.09.02	05:14:00	26280	26290	26275	26288	82	0	14
2021.09.02	05:15:00	26288	26320	26288	26315	84	0	14
2021.09.02	05:16:00	26315	26320	26297	26297	71	0	14
2021.09.02	05:17:00	26297	26302	26286	26287	88	0	14
2021.09.02	05:18:00	26287	26288	26267	26284	78	0	14
2021.09.02	05:19:00	26287	26287	26261	26273	76	0	14
2021.09.02	05:20:00	26273	26285	26252	26260	73	0	14
2021.09.02	05:21:00	26260	26267	26254	26265	70	0	14
2021.09.02	05:22:00	26265	26272	26249	26252	69	0	14
2021.09.02	05:23:00	26252	26258	26243	26245	66	0	14
2021.09.02	05:24:00	26245	26246	26228	26231	67	0	14
2021.09.02	05:25:00	26231	26257	26229	26257	77	0	14
2021.09.02	05:26:00	26257	26272	26243	26249	75	0	14
2021.09.02	05:27:00	26249	26249	26226	26233	69	0	14
2021.09.02	05:28:00	26233	26233	26212	26220	76	0	14
2021.09.02	05:29:00	26220	26224	26212	26217	51	0	14
2021.09.02	05:30:00	26217	26217	26183	26200	85	0	14
2021.09.02	05:31:00	26200	26200	26184	26184	64	0	14
2021.09.02	05:32:00	26184	26196	26160	26190	80	0	14
2021.09.02	05:33:00	26190	26219	26184	26217	76	0	14
2021.09.02	05:34:00	26217	26217	26194	26195	77	0	14
2021.09.02	05:35:00	26195	26196	26176	26186	67	0	14
2021.09.02	05:36:00	26186	26211	26179	26205	83	0	14
2021.09.02	05:37:00	26203	26203	26173	26200	83	0	14
2021.09.02	05:38:00	26200	26201	26184	26196	63	0	14
2021.09.02	05:39:00	26195	26197	26184	26194	76	0	14
2021.09.02	05:40:00	26194	26208	26183	26205	71	0	14
2021.09.02	05:41:00	26205	26219	26189	26195	79	0	14
2021.09.02	05:42:00	26193	26193	26173	26183	69	0	14
2021.09.02	05:43:00	26183	26204	26179	26200	80	0	14
2021.09.02	05:44:00	26200	26214	26185	26198	63	0	14
2021.09.02	05:45:00	26198	26214	26180	26210	80	0	14
2021.09.02	05:46:00	26210	26213	26193	26209	79	0	14
2021.09.02	05:47:00	26209	26214	26191	26196	74	0	14
2021.09.02	05:48:00	26196	26205	26129	26129	86	0	14
2021.09.02	05:49:00	26129	26150	26081	26114	88	0	14
2021.09.02	05:50:00	26114	26115	26082	26090	92	0	14
2021.09.02	05:51:00	26090	26109	26086	26097	91	0	14
2021.09.02	05:52:00	26097	26099	26083	26095	83	0	14
2021.09.02	05:53:00	26095	26095	26066	26066	86	0	14
2021.09.02	05:54:00	26066	26090	26066	26087	85	0	14
2021.09.02	05:55:00	26087	26115	26077	26106	87	0	14
2021.09.02	05:56:00	26107	26127	26104	26122	86	0	14
2021.09.02	05:57:00	26122	26133	26115	26133	88	0	14
2021.09.02	05:58:00	26133	26138	26098	26098	87	0	14
2021.09.02	05:59:00	26096	26115	26089	26109	82	0	14
2021.09.02	06:00:00	26109	26109	26082	26087	77	0	14
2021.09.02	06:01:00	26087	26101	26072	26093	73	0	14
2021.09.02	06:02:00	26093	26104	26069	26089	88	0	14
2021.09.02	06:03:00	26089	26096	26080	26086	65	0	14
2021.09.02	06:04:00	26087	26096	26074	26076	74	0	14
2021.09.02	06:05:00	26076	26086	26027	26048	91	0	14
2021.09.02	06:06:00	26048	26059	26028	26031	80	0	14
2021.09.02	06:07:00	26031	26061	26017	26061	86	0	14
2021.09.02	06:08:00	26061	26084	26057	26078	87	0	14
2021.09.02	06:09:00	26078	26087	26060	26081	75	0	14
2021.09.02	06:10:00	26081	26081	26057	26067	78	0	14
2021.09.02	06:11:00	26067	26076	26057	26069	74	0	14
2021.09.02	06:12:00	26069	26081	26060	26062	67	0	14
2021.09.02	06:13:00	26062	26064	26033	26033	82	0	14
2021.09.02	06:14:00	26033	26044	25997	26009	85	0	14
2021.09.02	06:15:00	26011	26018	25980	26018	73	0	14
2021.09.02	06:16:00	26018	26018	25985	25991	85	0	14
2021.09.02	06:17:00	25991	26016	25987	26006	77	0	14
2021.09.02	06:18:00	26006	26008	25984	25986	76	0	14
2021.09.02	06:19:00	25986	25987	25974	25983	72	0	14
2021.09.02	06:20:00	25983	26015	25983	26009	76	0	14
2021.09.02	06:21:00	26009	26029	26006	26016	65	0	14
2021.09.02	06:22:00	26016	26042	26014	26029	76	0	14
2021.09.02	06:23:00	26029	26039	26028	26031	66	0	14
2021.09.02	06:24:00	26031	26038	26010	26030	74	0	14
2021.09.02	06:25:00	26030	26030	26003	26008	72	0	14
2021.09.02	06:26:00	26008	26015	25996	26006	70	0	14
2021.09.02	06:27:00	26005	26005	25991	26004	61	0	14
